Timestamp,B1_RMS,B1_Kurtosis,B1_Peak2Peak,B1_CrestFactor,B2_RMS,B2_Kurtosis,B2_Peak2Peak,B2_CrestFactor,B3_RMS,B3_Kurtosis,B3_Peak2Peak,B3_CrestFactor,B4_RMS,B4_Kurtosis,B4_Peak2Peak,B4_CrestFactor
2004.02.14.07.02.39,0.0777059461206155,3.417840869010627,0.784,5.121873162476173,0.0950774406815965,3.213945154511266,0.966,5.311459757222403,0.10142396633570207,4.865379198031064,1.648,9.435639667575574,0.056317706213970795,3.08837562202596,0.512,4.634421704044002
2004.02.14.07.12.39,0.07785898335492507,3.2996620795127183,0.7789999999999999,5.587023889292584,0.0942541967939956,3.1485767011871104,0.847,4.689446359253865,0.10268822347394259,4.455137402880543,1.496,7.556854853925018,0.055389360440431155,3.1433143678849986,0.486,4.495448187523102
2004.02.14.07.22.39,0.07571334102894697,3.3175699833688572,0.7030000000000001,5.32270792073386,0.0944440579291519,3.1662489237069478,0.8300000000000001,4.680019153047939,0.10087940375300847,4.30052935592909,1.4020000000000001,7.72209163633928,0.055148800842584056,3.074275193051379,0.46399999999999997,4.64198669941569
2004.02.14.07.32.39,0.07639177457459834,3.4868229040681746,0.8180000000000001,5.8514153191125855,0.09389222415013597,3.1404404189780504,0.884,5.282652578416759,0.0998985300622274,4.276677133175052,1.3159999999999998,7.037140582169697,0.056141064220380385,3.1389412736135123,0.46599999999999997,4.435256143748123
2004.02.14.07.42.39,0.0773621114568527,3.4052045632928984,0.838,5.4936452999610275,0.09427845252934589,3.114239717217073,0.783,4.242751013286867,0.09997411212760594,4.28800261890523,1.3940000000000001,7.3519032513322395,0.05443958987090645,3.199394760197876,0.508,4.794305038280301
2004.02.14.07.52.39,0.07842339670271,3.493499202297464,0.73,4.819990154633762,0.09404292544456427,3.1748047535191497,0.883,4.721248279985993,0.09901500142812956,4.3636911667646405,1.1840000000000002,6.312174831948659,0.056630709045810565,3.170471223963985,0.515,4.785389492135417
2004.02.14.08.02.39,0.07628107301034363,3.425102237090327,0.8180000000000001,5.571500022585818,0.09452682298518171,3.1710617974524298,0.845,4.54897336460158,0.10008389620361947,4.459634827502033,1.436,7.343838798048504,0.05522737137351483,3.157915854427155,0.532,5.395875135619992
2004.02.14.08.12.39,0.0782240275511823,3.425278698569549,0.696,4.653301695081263,0.09443866747292923,3.3018494572188546,0.972,5.2203193161457735,0.10167105520646905,4.340977841858098,1.445,7.465251525703718,0.055595883794772746,3.146920125876978,0.472,4.442774952760504
2004.02.14.08.22.39,0.07825938535718496,3.5410550470181565,0.874,5.609550828905093,0.09436198534019805,3.1511798731806655,0.796,4.270787632827843,0.1003152871497535,4.450650960747699,1.286,6.908219272357462,0.05636106439802326,3.1677805294209076,0.537,4.932483141850498
2004.02.14.08.32.39,0.07883279811470445,3.4923650099388044,0.833,5.949300433527537,0.09436860853771104,3.148664251644386,0.8400000000000001,4.842712074295091,0.1009927606084342,4.878141432965678,1.484,7.465881667730462,0.05577176959002758,3.1790388304727553,0.501,4.948740232358539
2004.02.14.08.42.39,0.07697529154093864,3.501785914417268,0.817,5.703128773036497,0.0940764026270669,3.231408728386952,0.903,5.18727317767991,0.09826073489183955,4.20853226682452,1.121,5.912839962366813,0.055240498688122835,3.1667440741279256,0.517,5.032539651199281
2004.02.14.08.52.39,0.07868750124106433,3.4954958213123177,0.808,5.896743354176485,0.09373565749664385,3.1941431843402825,0.9470000000000001,5.622193454170511,0.09890446088429226,4.220363966086415,1.333,7.380860210683749,0.05566109696047815,3.13009569628424,0.518,4.832818875111318
2004.02.14.09.02.39,0.07629050409864258,3.3915278701871774,0.794,5.34797881886403,0.09352465495250102,3.2206913287525465,0.87,4.651179950580158,0.09682866684332822,4.365407921710599,1.26,7.415159408956298,0.05520380253617612,3.0771150263818092,0.45599999999999996,4.419985377639558
2004.02.14.09.12.39,0.07758280543534599,3.3516255309931116,0.679,4.498419437678634,0.09465328177089266,3.2192718105511817,0.786,4.405552477402151,0.09910021709029578,4.2389058521318965,1.325,7.043375085283748,0.05532108822803809,3.1117615486775856,0.454,4.139470269565977
2004.02.14.09.22.39,0.07689642263755268,3.2979657430445224,0.717,4.6946267149715775,0.0929199309847933,3.092793039530836,0.794,4.3908771312666035,0.10011307669330714,4.197504930014369,1.3330000000000002,6.78233076464219,0.055228295722731656,3.0679198113845487,0.474,4.381811838173275
2004.02.14.09.32.39,0.07679911555734627,3.3961449284507434,0.6759999999999999,4.635470049575937,0.0918368880879131,3.294464109366584,0.993,5.498879704161757,0.09979430015662216,4.399380498471534,1.313,7.485397450832571,0.05476367106000793,3.2085173703902172,0.532,5.2589608115281505
2004.02.14.09.42.39,0.07762733365050935,3.439566784337655,0.8160000000000001,5.6938706923769224,0.09342349550149978,3.1819702465774404,0.9550000000000001,5.908577890784856,0.10223412043373473,5.022466890331534,1.6139999999999999,8.66638257600387,0.05500264819618915,3.2047498414804765,0.52,5.054302094844612
2004.02.14.09.52.39,0.07806387515051776,3.4058667694625036,0.681,4.4706978653965175,0.09442532753699481,3.1298859292199768,0.8160000000000001,4.553862943515136,0.09979271142676828,4.69520034168393,1.4529999999999998,7.515578936347258,0.05589774075823637,3.1064443155022676,0.481,4.329334186271955
2004.02.14.10.02.39,0.0761460433763633,3.3883496712947245,0.7030000000000001,4.806553088924002,0.09296796795889566,3.102503432824327,0.8200000000000001,4.517685061006135,0.09868838316973406,5.201355363684523,1.66,9.54519640249709,0.05512265531436462,3.1152575455327343,0.458,4.154371713300321
2004.02.14.10.12.39,0.07774952930173035,3.566700093050676,0.781,5.183311122515453,0.09508809546119588,3.1477743705814767,0.884,4.774519857591122,0.1000467717768482,4.152613770180698,1.306,6.6368958059040155,0.054828519074531366,3.1518151145042794,0.488,4.669102947172536
2004.02.14.10.22.39,0.07605541128636081,3.4178361569761297,0.727,5.482844585902352,0.09306987750937129,3.1124824002946925,0.845,4.985501350351293,0.09876208267654836,4.348123090926302,1.382,8.231904167742421,0.05486220086712139,3.0943331431592287,0.476,4.447506591851437
2004.02.14.10.32.39,0.07691889784508826,3.349676254984287,0.7,4.693254975221308,0.09523501025218811,3.1752505353880367,0.835,4.567647956860544,0.10107202263616587,4.373271569414582,1.421,7.806314541069429,0.055774889780959,3.1515555399773296,0.5,4.894675741577163
2004.02.14.10.42.39,0.07625929630830264,3.3821786978973143,0.749,5.533751561172684,0.09359401815487461,3.147276657786713,0.8819999999999999,5.011004006943293,0.09769461621353234,3.9571704511460353,1.025,5.445540610315731,0.05508051856501194,3.091511700965022,0.454,4.212015537329568
2004.02.14.10.52.39,0.07750343899879944,3.578236615686597,0.755,5.1997692645128,0.09587588666881391,3.2120960933234386,0.901,4.766579125141494,0.09896924879492242,4.559700122261553,1.428,8.436964109227828,0.056071708326119116,3.2085105961861706,0.503,5.047108576646914
2004.02.14.11.02.39,0.07689420523568812,3.5470773142021708,0.7689999999999999,5.371015913801506,0.09294755273052513,3.2711996631345044,0.908,4.938268803383553,0.10172290530107084,4.340120910300023,1.3290000000000002,6.724149275677438,0.055747639996993364,3.149554275318857,0.516,4.8253163723972525
2004.02.14.11.12.39,0.0776544869015146,3.3311799985725137,0.7230000000000001,4.906348817721296,0.09458284852115102,3.160788376456285,0.774,4.313678498578537,0.10334731623722747,4.247163927908352,1.607,8.340806819030806,0.05678975325020131,3.1547796424003245,0.517,4.683943577427977
2004.02.14.11.22.39,0.07698864186724234,3.4282343784664375,0.835,5.8320291033870495,0.09405298721623293,3.183259401747895,0.8180000000000001,4.4868325025105165,0.1041303487990683,4.085971214473108,1.359,6.818377237648825,0.056983779473170036,3.1547436161404336,0.532,4.931227844097366
2004.02.14.11.32.39,0.07813684441464298,3.5572219183026546,0.827,5.682338509139917,0.09446960076527264,3.169078714666163,0.881,4.932803740304397,0.10019990468277651,4.214663600384232,1.34,6.846313897920479,0.056296221460958196,3.10885857850626,0.46699999999999997,4.298689924826102
2004.02.14.11.42.39,0.07653528310881769,3.4463197937706544,0.7689999999999999,5.422335727300491,0.093339693793691,3.1626850672535394,0.771,4.156859576351274,0.10055327582578738,4.555052091552877,1.597,8.353780551668292,0.05604184010002594,3.1090189384450455,0.46699999999999997,4.4074213044957755
2004.02.14.11.52.39,0.07844825685702805,3.4749347955380534,0.754,5.009671543323678,0.09388717906390694,3.2432528230151436,0.813,4.4734542478277595,0.10044699244385381,4.06063967785025,1.1600000000000001,6.052943798589586,0.05609720654392026,3.0796630574454977,0.52,4.6526380916250245
2004.02.14.12.02.39,0.07781413088150346,3.519169122860683,0.8160000000000001,5.307519281156306,0.09551630030024653,3.2210244544039024,0.808,4.365746984433019,0.10496968800749398,4.15739137124583,1.299,6.325635644002255,0.05546973458633208,3.138365510801166,0.474,4.57907364969773
2004.02.14.12.12.39,0.07730263111527155,3.3969041106344453,0.6990000000000001,4.773446837142676,0.09438559232776207,3.1258747465816494,0.791,4.216745269955089,0.10160284030578635,4.081669886899538,1.3940000000000001,7.135627289729524,0.05668160198782538,3.0833869957172015,0.522,4.816377632704128
2004.02.14.12.22.39,0.0781221315098393,3.4481424372039315,0.765,5.068986116311033,0.09393499508054094,3.1351201790719587,0.786,4.705381627167001,0.10138163053416346,4.980288387991494,1.748,9.636854278751924,0.05518733366339599,3.1197738442264624,0.506,4.693105877876222
2004.02.14.12.32.39,0.07923294929450911,3.3589869077111523,0.776,5.452277163055672,0.09505211718035926,3.2489028236871924,0.967,5.134025569088913,0.10019590892853672,4.1413766718216,1.282,7.046195873162289,0.05605197565304345,3.1755316258043433,0.493,4.442305504828001
2004.02.14.12.42.39,0.07538111630449963,3.500196713065041,0.825,6.022728532781093,0.09453311155191867,3.1966840983407185,0.869,4.855441574541974,0.10212143913046919,4.869823040312015,1.5950000000000002,7.892564057682968,0.05520024139793797,3.1848128588020446,0.49,4.63766087822875
2004.02.14.12.52.39,0.07695273730866807,3.3559125944069117,0.708,5.107030805462093,0.0933075295373282,3.1445518252482016,0.774,4.190444243233107,0.09932088247348843,4.179955002855573,1.375,6.957247889782368,0.05608815823452063,3.1516883985652755,0.461,4.136345483657025
2004.02.14.13.02.39,0.07620697076106703,3.523982653973765,0.823,5.891849466209031,0.09366071242914167,3.0722451230680137,0.86,5.114204105188543,0.100126226486714,4.0595344412264955,1.3039999999999998,7.071074431172598,0.054755406946198015,3.1154557164277845,0.469,4.638811291268043
2004.02.14.13.12.39,0.07855317354645037,3.3618641876245507,0.705,4.531962031928457,0.09369920055980667,3.244339751279287,0.975,5.293535025236542,0.10070267067391696,5.810303905373807,1.9769999999999999,9.890502340549885,0.055639163839281185,3.1192084420693766,0.481,4.385400195891087
2004.02.14.13.22.39,0.07703774503551003,3.398123017918036,0.749,5.477834272089376,0.09328046717636347,3.190397970702667,0.806,4.448948558709167,0.09792919331995376,4.983243080248807,1.553,8.64910627041199,0.05560989436748194,3.051610178187744,0.471,4.603497325643128
2004.02.14.13.32.39,0.07783553311209315,3.4319978423653223,0.742,4.856393794536379,0.09359416918729166,3.1761131561225158,0.833,5.374266413898549,0.09829235132056308,4.21676942351885,1.387,7.080917188867721,0.0556209417410048,3.0921851860112395,0.488,4.962159779407828
2004.02.14.13.42.39,0.07702249886903989,3.412006306369739,0.749,4.972573022477611,0.09521213593906044,3.3348491695045728,0.869,4.694779668487826,0.0994380553684994,4.3937170635519545,1.423,7.632892630364539,0.055433491434837924,3.071722868836021,0.457,4.185195519800805
2004.02.14.13.52.39,0.07605641216906862,3.4208909131129372,0.747,5.035735831827237,0.09236861340405354,3.0772192385693926,0.794,4.947568044579359,0.09928447896661327,4.857588041075956,1.5499999999999998,8.651906208712228,0.055076925518853855,2.9865236423319472,0.43500000000000005,4.212290316034109
2004.02.14.14.02.39,0.07764319967053215,3.4177640583898037,0.7030000000000001,4.868423784748556,0.09350167006362775,3.0774485995235397,0.84,4.598848338295836,0.09780089587715952,4.802505984390284,1.48,8.138984749176498,0.056794154852331635,3.2399660781653608,0.605,5.493523071365699
2004.02.14.14.12.39,0.07824552016429599,3.462614995853301,0.794,5.214356031416267,0.0958116015328063,3.2065439554906825,0.852,4.613220037331882,0.10195176938753932,4.223919910818727,1.319,7.140631343363199,0.05575110135893617,3.1195330609582537,0.488,4.555963807148846
2004.02.14.14.22.39,0.07848323274601796,3.3663784441404645,0.7909999999999999,5.313236794787324,0.09552847405600463,3.2314447453439445,0.9079999999999999,5.1084245281035745,0.10159682977491226,4.867372957600842,1.4380000000000002,7.8053616609582335,0.05583630423921116,3.1944882189162684,0.567,5.122115510631448
2004.02.14.14.32.39,0.07779132524390574,3.29535701365172,0.732,4.769169297948997,0.09302180996361148,3.0300952124994893,0.71,3.934561154455851,0.09613161195156487,4.363217100388728,1.2890000000000001,7.084038082531231,0.05499341979458201,3.0488327919747817,0.46599999999999997,4.746022360037226
2004.02.14.14.42.39,0.07653336531121165,3.355262772954064,0.7030000000000001,4.847558950157009,0.0939520860993617,3.315496528580748,0.916,5.7688979830292695,0.09747321421926321,4.47407376522222,1.254,7.058349368190154,0.05597544278799856,3.0477082137069216,0.459,4.180404626476146
2004.02.14.14.52.39,0.07771954820910969,3.4379526468945034,0.7929999999999999,5.339711945872542,0.09406905214928885,3.2357552890563497,1.048,6.856665239662204,0.10009319046440547,4.468527685182463,1.326,7.512998601712288,0.05564971448854208,3.1487581326868845,0.474,4.654111928163197
2004.02.14.15.02.39,0.07693467481866109,3.4162375296755685,0.696,4.666296450153082,0.09297426664304753,3.1253592467388933,0.835,4.829293268037576,0.10048858523095422,5.270029290163055,1.69,9.792156967266083,0.0542217024592379,3.1177891205602184,0.503,4.721356733356951
2004.02.14.15.12.39,0.07840756556538804,3.443220644918866,0.808,5.573441757167726,0.09402400219242558,3.165535404674179,0.9299999999999999,5.296519913934466,0.0990275177290541,4.7521061147166925,1.57,9.169168538429375,0.05512873738393503,3.110972136025406,0.5,4.552979297384444
2004.02.14.15.22.39,0.0763741992465183,3.3836154471369735,0.715,4.792194269934489,0.09303714054873127,3.1738718798668786,0.859,4.8797716408986425,0.09999643450674878,4.270893027738113,1.2839999999999998,6.880245314682362,0.05508072112675859,3.1773437558924664,0.494,4.484327636734693
2004.02.14.15.32.39,0.07685433411249491,3.360185370922254,0.767,5.178627914691587,0.09324944966744442,3.0910113050743657,0.752,4.268121703874797,0.09896118858271219,4.240576687746258,1.355,7.204844749859401,0.055109527838602915,3.1244840294302723,0.537,5.044499760806653
2004.02.14.15.42.39,0.07689268883127397,3.4793932922345587,0.737,5.1110190835225175,0.09353494213603077,3.1707307742820956,0.757,4.308550267919176,0.09737962119971508,4.20910255773265,1.2690000000000001,6.664638781752613,0.054581005238200773,3.165112651400124,0.481,4.525383856930631
2004.02.14.15.52.39,0.07817967180785793,3.4221871397231123,0.759,5.525733096727827,0.09376528833675606,3.138667831725527,0.791,4.297965773353504,0.10062035509465767,4.993740178625565,1.687,8.705991935487717,0.055167844478945564,3.078005005513981,0.476,4.42286629656377
2004.02.14.16.02.39,0.07825966082036613,3.4718474436506233,0.7709999999999999,5.32841563110226,0.09275002553276267,3.3442081953838416,1.035,6.684634278413148,0.10017413671210561,4.425616319399707,1.499,8.525154576119226,0.05576256733701942,3.2137163659478802,0.571,5.2544209133908435
2004.02.14.16.12.39,0.07600318789572251,3.3043861957047795,0.774,5.262937135594969,0.09480286933001092,3.081452543802566,0.771,4.272022596596585,0.09849183569828897,4.6326280894737595,1.504,9.076894482285812,0.05570820541348128,3.086303820864147,0.483,4.505619919669114
2004.02.14.16.22.39,0.0775694166814272,3.272213678600965,0.735,4.821487849212466,0.09316901539507381,3.158429823739529,0.909,5.141194183161095,0.09869457033135422,4.284036897467285,1.3719999999999999,7.447218195816982,0.055348389221847503,3.0415787263476406,0.471,4.281967430886854
2004.02.14.16.32.39,0.07732922906617361,3.2258166101647494,0.761,4.952849066583246,0.09449010442360817,3.1392814492612575,0.903,5.090480140053937,0.09951710603977212,4.256600160883726,1.3090000000000002,6.722462364737912,0.0551282701694421,3.007164845795358,0.41300000000000003,3.89999539871606
2004.02.14.16.42.39,0.07651370160437361,3.472432731240409,0.777,5.110195844683196,0.09366903717552895,3.222566842709291,0.9279999999999999,5.263211994761448,0.10016448679079078,4.440886497116974,1.296,6.748898952698993,0.054981322734264725,3.0419193360009364,0.45899999999999996,4.401494688835196
2004.02.14.16.52.39,0.07876241407609184,3.6552318596666904,0.888,5.853045585355357,0.09440549977978972,3.1361397014735557,0.887,4.840819666926167,0.09833053116593543,4.432860722212299,1.504,7.749373373302585,0.05546879357392655,3.1484912644778387,0.513,5.065911513389861
2004.02.14.17.02.39,0.07563445673052643,3.294028900027089,0.742,4.997722153895466,0.09300484829642283,3.192731919253515,0.903,5.010491480129896,0.10113602429478949,4.037409841302061,1.1110000000000002,5.527209556612951,0.055857034478937834,3.0251945029342378,0.439,4.18926644034844
2004.02.14.17.12.39,0.07764984159926294,3.3089038176237886,0.701,4.5589275226977435,0.09466159015350747,3.1336968484790364,0.901,5.134078132554932,0.10082460646851665,4.630073711419939,1.6059999999999999,8.668518832978673,0.05537449606500383,3.1315661834616635,0.552,5.688539352669199
2004.02.14.17.22.39,0.07831222347566902,3.4207031177532925,0.796,5.38868622637323,0.09477106615665327,3.2065572312064385,0.825,4.611111995697655,0.09796424680639233,3.849798671780828,1.131,6.532995667948512,0.05511504702169023,3.133703241756733,0.46699999999999997,4.390815450175742
2004.02.14.17.32.39,0.077487861007487,3.4261150547702037,0.783,5.162098873284828,0.09346977807859876,3.122522407743714,0.791,4.279458111729332,0.09918001532291233,4.369708909101164,1.24,6.42266486777646,0.05564763014032471,3.211162052429702,0.5369999999999999,5.085571466140942
2004.02.14.17.42.39,0.0766385636190668,3.4142624303884452,0.755,5.258449284137395,0.09390700316877662,3.194589977739504,0.9199999999999999,5.1220887023251205,0.10018190754626992,4.717192648686849,1.592,8.893821467598665,0.05521591452468098,3.095581372285367,0.48,4.5457908677362475
2004.02.14.17.52.39,0.07512177873709461,3.4322386192221237,0.74,4.978582859557895,0.09308109047651342,3.03164492264922,0.742,4.275841612539176,0.09777917738095815,4.242124443751018,1.2349999999999999,6.86240177073399,0.05600026811808025,3.1228183297189105,0.474,4.321407881293123
2004.02.14.18.02.39,0.0750074140215694,3.264094651949371,0.703,4.719533457028694,0.0929709555935851,3.0920772351676713,0.823,4.829465257545234,0.09701658026184558,4.1020831755666824,1.202,6.42158276779636,0.05495747557060595,3.212644280342161,0.615,6.222993258862839
2004.02.14.18.12.39,0.07638231571703541,3.332808431759835,0.713,4.7262248677737695,0.09299380282191524,3.132545912770482,0.945,6.0649202730215235,0.09976712215008196,4.151552169790703,1.06,5.362488046865653,0.05419564979803499,3.059373891031528,0.491,4.963498011417022
2004.02.14.18.22.39,0.07788027921511965,3.3784283215736437,0.718,4.6738404595926655,0.09394573888936501,3.254328539494838,0.859,5.1199767619737235,0.09845449258096352,4.1773181921077915,1.1030000000000002,5.677750048229739,0.05532732278435651,3.098931039162142,0.476,4.319746338197588
2004.02.14.18.32.39,0.07527439096762507,3.438136765784159,0.794,5.2873227519193975,0.09374748564336606,3.0988801217974906,0.881,4.714793116494401,0.09880805379188796,4.623426389869281,1.653,8.673382048441468,0.055690793691175966,3.077613803311899,0.469,4.560897469131339
2004.02.14.18.42.39,0.07918299858950152,3.4132599061601256,0.752,4.773752026740209,0.09538764839745696,3.2540060970552176,0.9299999999999999,5.241768807598889,0.1011358413147263,4.771755747755391,1.533,8.879146980203576,0.055765557141314835,3.113193399513643,0.517,4.680308301028949
2004.02.14.18.52.39,0.07800711324486297,3.348148374596872,0.74,4.884169970551886,0.09410742386529608,3.158005351437436,0.872,5.036797104110259,0.10029109755131248,4.446452503806051,1.443,7.817244193572394,0.05628300247132788,3.1185709877691137,0.489,5.081463096175374
2004.02.14.19.02.39,0.07825582203031686,3.3212339905021637,0.73,4.868647342972103,0.09369663116359227,3.103924681082199,0.869,5.133589052526173,0.0996738516812929,4.5065672983238105,1.621,9.721707184531978,0.055187911415510646,3.159416895301975,0.484,4.475617823989263
2004.02.14.19.12.39,0.07756201211067341,3.5701837051718384,0.796,5.479486522262555,0.09473084017403269,3.213306002517748,0.8400000000000001,4.845306968213923,0.0991017848957891,4.438374143354385,1.4329999999999998,8.25413993158823,0.056463515339138466,3.130695962197828,0.537,4.923533335291657
2004.02.14.19.22.39,0.0768954961879067,3.3632654563177486,0.73,4.889753218851499,0.09349721701657088,3.1284500475701713,0.879,4.962714557779441,0.09702139920809674,4.159937041430156,1.2690000000000001,7.874551451905281,0.054539070893316936,3.0064773178862767,0.45899999999999996,4.437185966614146
2004.02.14.19.32.39,0.07675198204637372,3.3774049694681145,0.786,5.211591796526103,0.0933038226457657,3.159638244961544,0.8600000000000001,4.8979772429585395,0.09850783846111562,4.012514684106244,1.2429999999999999,6.446187531062881,0.055194401642342766,3.062740834494772,0.444,4.203324849924989
2004.02.14.19.42.39,0.07706073123730481,3.337660534205155,0.73,5.073920188947265,0.09312319314522295,3.078943365123004,0.854,4.585323865925707,0.1003627989159828,3.9356752121576517,1.1320000000000001,5.858744538324755,0.055228806738422294,3.0783566392029345,0.5,4.5447297311491806
2004.02.14.19.52.39,0.07648439894024141,3.4036831485979366,0.723,4.824513300919134,0.09132605456378537,3.2592761239573496,0.849,5.157345318920317,0.09860464579255382,4.08419075621292,1.2429999999999999,6.73396263089809,0.055909589754911455,3.1804936403703183,0.488,4.364188703040259
2004.02.14.20.02.39,0.07804829515724943,3.4955016945782225,0.8400000000000001,5.8169111712856,0.09364277618294964,3.195917521033402,0.933,5.6598065713530366,0.101625420173255,5.26576256574651,1.631,8.098367500935467,0.05566915338562169,3.0739516889829552,0.488,4.562670429717788
2004.02.14.20.12.39,0.07650581224090511,3.3214339391366456,0.6890000000000001,4.60095762256083,0.09331115962073146,3.1873608303243133,0.964,5.647770343247492,0.10101319820170779,4.6800658221566716,1.541,8.24644714581383,0.05561160521658789,3.182483096540869,0.534,5.088865874268747
2004.02.14.20.22.39,0.07870505320746962,3.5518785151478065,0.883,5.857311331520047,0.09320886796011553,3.1787709401374014,0.867,4.795681031028863,0.09986034951018785,4.161583151458868,1.221,6.138572546628841,0.05586834543356708,3.0954062343460187,0.529,5.280270924629114
2004.02.14.20.32.39,0.07722064160724369,3.422493025720139,0.764,5.024563276402557,0.09165921007195964,3.0936291783383467,0.742,4.047601978118031,0.0987635779826627,5.1118030155654415,1.647,8.86966650958895,0.05591865342424878,3.1020522004770252,0.484,4.6317281289839904
2004.02.14.20.42.39,0.07668115900587559,3.3061549297903348,0.788,5.346815375711579,0.09231781731892956,3.0358248105183456,0.728,4.311193782073865,0.09803146193593604,5.1082288666399345,1.958,10.088597889586872,0.05424208251556166,3.027922184987703,0.446,4.221814306895418
2004.02.14.20.52.39,0.07560518496862914,3.389790037405521,0.742,5.198056193673324,0.09185907998761948,3.166108925971856,0.847,4.648424522187136,0.09901202751078717,5.85517808622574,1.9260000000000002,10.180581342909884,0.05402717324845665,3.144796799973897,0.44999999999999996,4.479227497006111
2004.02.14.21.02.39,0.07643147398057785,3.2740950474169193,0.718,4.788603188432621,0.09241911951725006,3.2027258492693784,0.839,4.98814533624673,0.10069441874700343,5.104177091745033,1.558,9.116691981772018,0.05552922143875016,3.1121691039049386,0.451,4.213997494240158
2004.02.14.21.12.39,0.07738588467210525,3.468679864414069,0.708,4.768311450641216,0.09360242655942473,3.118510536204815,0.884,4.8289346399907895,0.10166028537755968,4.810123081357004,1.721,9.098931766368846,0.055422537087249084,3.1129960418962392,0.513,5.070139599665656
2004.02.14.21.22.39,0.07673222832214148,3.4150533719613865,0.891,6.802878157122073,0.09403997861614495,3.225802352487968,0.899,4.934071730215597,0.09849534783390469,4.221784408542455,1.2770000000000001,6.89372660671259,0.05543547989907388,3.043886780571465,0.45899999999999996,4.2752403412306235
2004.02.14.21.32.39,0.07787403565815439,3.520991417833954,0.81,5.765721478349813,0.09352597347712426,3.083052712715787,0.769,4.330347869611429,0.09920969176170806,4.957330140906403,1.665,8.466914724597649,0.055377674349924175,3.0545241115329738,0.466,4.225529561270216
2004.02.14.21.42.39,0.07610197914948566,3.468064353983994,0.8300000000000001,6.031380591277332,0.09377789532903663,3.224914831144822,0.869,5.20378494620469,0.09722666790120843,5.20281228349556,1.526,7.857926395012291,0.05535919594947054,3.0801183418786873,0.45599999999999996,4.407578466687135
2004.02.14.21.52.39,0.07844877284532563,3.3924706247737952,0.76,4.9841442487688035,0.0948752485792198,3.2047345819491473,0.879,4.785231204120798,0.10052244409870924,4.506105742576747,1.287,6.9238268750862675,0.0550006791506364,3.131423430530916,0.476,4.345400887604032
2004.02.14.22.02.39,0.07838618964181446,3.4702673332381755,0.732,4.82227802789331,0.0940637242964344,3.1908087820857545,0.911,4.858408524840039,0.09957839493726162,4.509252904805846,1.252,6.718324797477373,0.05557172396017826,3.1666518943594593,0.5569999999999999,5.146502206858702
2004.02.14.22.12.39,0.07640125207324402,3.415570125280876,0.75,5.183161129615578,0.09363039062627115,3.2098816962753567,0.9470000000000001,5.425588813654522,0.0998476676657059,4.537377728970587,1.4180000000000001,7.331167738947755,0.0551817380910569,3.1341659517689737,0.427,3.9324604027861962
2004.02.14.22.22.39,0.07758806582835001,3.416107772625158,0.7250000000000001,5.1296548734763565,0.09416482702388138,3.1372312705605623,0.893,5.054966010602668,0.0983603124955322,4.56326147790601,1.294,7.248858629158853,0.05503170517273429,3.1589097750319852,0.563,5.669459069470771
2004.02.14.22.32.39,0.07630787730419367,3.259737428643497,0.749,5.241922775619092,0.09344891260778868,3.1845263582154275,0.835,4.836867411149814,0.10008663946996435,5.061575886586303,1.768,9.611672497893116,0.054832327425154724,3.213770390237739,0.518,5.033526989652878
2004.02.14.22.42.39,0.07535862403731158,3.460599220450614,0.744,5.016015151933302,0.09221802116579154,3.1953687518031706,0.798,4.554424338003468,0.09595847007177441,3.9200501900429865,1.177,6.8988177854945105,0.05458688780570386,3.1020320194099957,0.43,4.121868988040924
2004.02.14.22.52.39,0.0768473247948489,3.296495418006994,0.6930000000000001,4.827754264581351,0.09256967155498001,3.158893965041772,0.7769999999999999,4.645149893878684,0.09930827088423011,4.618788384035648,1.4569999999999999,8.307465155261381,0.05545045384874004,3.168413633111191,0.503,4.616734079369793
2004.02.14.23.02.39,0.07787287473273749,3.400597038419385,0.715,4.699967752007681,0.09347937528415359,3.2401486444701875,0.879,4.749710817496935,0.10014722024427962,4.767627483034334,1.504,8.28779868253417,0.056041456735588836,3.17259691901093,0.471,4.4431393205001015
2004.02.14.23.12.39,0.07755523957507239,3.411822456846819,0.862,6.550169953485388,0.09383125593235844,3.2126892030572036,0.962,5.467261360860544,0.10157016197060226,4.964587384293395,1.589,8.723034233778593,0.05600947534234721,3.1800752971934783,0.522,4.749196423893027
2004.02.14.23.22.39,0.07666440030051432,3.404976615861351,0.75,5.256677133327767,0.09483166443798255,3.3758928634671683,0.923,5.145960506884695,0.10084138564395945,5.584542127323257,1.782,9.390985595374222,0.055141590208327554,3.10765032575737,0.525,5.313593585042289
2004.02.14.23.32.39,0.07756505271282776,3.59416197100937,0.857,5.943398268634961,0.09307478013546755,3.0720388519285162,0.875,5.146399479029978,0.0985131076204932,3.951979566351143,1.116,6.049956339779672,0.05566253517641489,3.0954625860307265,0.513,4.868624814538219
2004.02.14.23.42.39,0.07749496549927856,3.3910969739121195,0.7230000000000001,5.071297179991114,0.0942920136485091,3.2325085429754856,0.9790000000000001,5.589020528975973,0.10313604770368845,4.644958048024645,1.3719999999999999,6.796847616402602,0.055711239766568874,3.149277545005897,0.469,4.379726622892696
